"","ninter","nintra","nfdr21","nfdr27","nfdr31","nfdr34","nfdr37","nfdr41","nfdr47","nfdr51","nfdr57","nfdr61","nfdr67","nfdr71","nfdr77","nfdr81","nfdr87","nfdrothers","meancohfdr21","meancohfdr27","meancohfdr31","meancohfdr34","meancohfdr37","meancohfdr41","meancohfdr47","meancohfdr51","meancohfdr57","meancohfdr61","meancohfdr67","meancohfdr71","meancohfdr77","meancohfdr81","meancohfdr87","meancohfdrothers","ptintra","ptinter","pt21","pt27","pt31","pt34","pt37","pt41","pt47","pt51","pt57","pt61","pt67","pt71","pt77","pt81","pt87","meancohintra"
"616",3119,263,16,53,15,21,27,14,5,10,32,35,2,21,4,3,5,3119,0.6325568398125,0.661593062301887,0.651311381933333,0.635093683761905,0.683822042777778,0.639026271357143,0.6412140112,0.6802606597,0.6678637185625,0.674237014685714,0.6807143655,0.678958822380952,0.623987918,0.690270346666667,0.674833137,0.65778254786983,0.589553911678996,0.565983639280244,0.60882800608828,0.718059883484623,0.383043922369765,0.799086757990868,0.604703247480403,0.633197648123021,0.483091787439614,0.41407867494824,0.586080586080586,0.641025641025641,0.56980056980057,0.561347233360064,0.44296788482835,0.404858299595142,0.392156862745098,0.661049551709359
"617",3143,239,14,45,30,21,26,5,8,11,22,26,3,18,3,3,4,3143,0.656055840857143,0.637086924133333,0.660741781366667,0.641568847142857,0.645847020192308,0.689727079,0.656962231375,0.659067145,0.648159876136364,0.658198879807692,0.637801300666667,0.640637045277778,0.647489605333333,0.644935038333333,0.6631708255,0.658804298469933,0.535754315175969,0.570338755452968,0.532724505327245,0.60967348597751,0.76608784473953,0.799086757990868,0.582306830907055,0.226142017186793,0.772946859903382,0.455486542443064,0.402930402930403,0.476190476190476,0.854700854700855,0.481154771451484,0.332225913621262,0.404858299595142,0.313725490196078,0.652496629341498
"618",3102,280,24,64,20,13,28,9,7,11,33,35,0,21,4,4,7,3102,0.643794854125,0.6777810444375,0.6317702496,0.664553119307692,0.649821105928571,0.627435032333333,0.680299516285714,0.654595841545455,0.644924138090909,0.652520739,NA,0.66435827652381,0.65981284225,0.6300757835,0.652822153428571,0.658334829569955,0.627661959201973,0.562898765324565,0.91324200913242,0.867091180056903,0.510725229826353,0.494672754946728,0.627099664053751,0.407055630936228,0.676328502415459,0.455486542443064,0.604395604395604,0.641025641025641,0,0.561347233360064,0.44296788482835,0.539811066126856,0.549019607843137,0.652468906882611
"619",3135,247,12,39,15,16,23,13,9,19,28,32,2,25,1,7,6,3135,0.66161184525,0.672294833410256,0.651824259933333,0.63562323825,0.633742269652174,0.643927049692308,0.640193322555556,0.667874115315789,0.647398903107143,0.6599384488125,0.678249594,0.63647761292,0.502773803,0.651101834714286,0.6422154155,0.65867060495949,0.553687514010312,0.56888705006206,0.45662100456621,0.528383687847175,0.383043922369765,0.60882800608828,0.51511758118701,0.587969244685663,0.869565217391304,0.786749482401656,0.512820512820513,0.586080586080586,0.56980056980057,0.668270515904838,0.110741971207087,0.944669365721997,0.470588235294118,0.641683103074223
"620",3133,249,13,41,18,15,24,19,3,18,30,24,1,32,5,4,2,3133,0.638963015,0.652123356487805,0.677548544777778,0.641554397866667,0.663420868916667,0.639895721105263,0.700622419,0.635698427944444,0.6665193757,0.652219892041667,0.704585207,0.64853673975,0.6932816334,0.58724126425,0.6123548,0.658547840939355,0.558170813718897,0.568524123714333,0.494672754946728,0.555480287223953,0.459652706843718,0.570776255707762,0.537513997760358,0.859339665309815,0.289855072463768,0.745341614906832,0.549450549450549,0.43956043956044,0.284900284900285,0.855386260358193,0.553709856035437,0.539811066126856,0.156862745098039,0.654304377549353
"621",3136,246,11,49,22,13,30,14,3,14,24,26,3,23,4,4,6,3136,0.669005666636364,0.651717723428571,0.677967368545455,0.629029583153846,0.679090289366667,0.698701323285714,0.666243548666667,0.686852857428571,0.658030429291667,0.687980478961538,0.647457595,0.660952929391304,0.651329089,0.69040176675,0.669201302333333,0.657366924000319,0.551445864156019,0.569068513235924,0.418569254185693,0.663866684731066,0.561797752808989,0.494672754946728,0.671892497200448,0.633197648123021,0.289855072463768,0.579710144927536,0.43956043956044,0.476190476190476,0.854700854700855,0.614808874632451,0.44296788482835,0.539811066126856,0.470588235294118,0.668264130082647
"622",3151,231,16,44,21,14,22,9,3,20,31,26,2,9,3,1,10,3151,0.68096025325,0.666289030068182,0.654463323714286,0.638642510642857,0.645492085363636,0.665387400666667,0.690261076,0.64766941365,0.684199429225806,0.6493179415,0.651617425,0.631060877333333,0.688891998666667,0.636434379,0.6353000583,0.658084030577594,0.517821116341627,0.571790460843876,0.60882800608828,0.596125186289121,0.536261491317671,0.532724505327245,0.492721164613662,0.407055630936228,0.289855072463768,0.82815734989648,0.567765567765568,0.476190476190476,0.56980056980057,0.240577385725742,0.332225913621262,0.134952766531714,0.784313725490196,0.657732480158762
"623",3125,257,17,41,31,16,24,9,6,18,28,26,1,22,1,10,7,3125,0.663628119235294,0.642635103219512,0.65724718183871,0.6865449836875,0.664511450666667,0.668403076333333,0.631441734833333,0.623800281,0.644651950178571,0.650547497730769,0.574375819,0.662443044227273,0.681456329,0.6330031924,0.684622571142857,0.65855292702464,0.576104012553239,0.567072418323425,0.646879756468798,0.555480287223953,0.791624106230848,0.60882800608828,0.537513997760358,0.407055630936228,0.579710144927536,0.745341614906832,0.512820512820513,0.476190476190476,0.284900284900285,0.588078053996258,0.110741971207087,1.34952766531714,0.549019607843137,0.651287488966255
"624",3128,254,13,46,28,13,22,13,3,10,35,24,0,29,6,5,7,3128,0.639608181230769,0.661685629108696,0.6543059875,0.644402520538462,0.656608304136364,0.650193644538462,0.592925745,0.6693744775,0.659214983542857,0.665350647625,NA,0.662500404241379,0.723849313,0.6417479192,0.710289573714286,0.658013564953325,0.569379062990361,0.567616807845016,0.494672754946728,0.623221785665899,0.715015321756895,0.494672754946728,0.492721164613662,0.587969244685663,0.289855072463768,0.41407867494824,0.641025641025641,0.43956043956044,0,0.775193798449612,0.664451827242525,0.67476383265857,0.549019607843137,0.659432666491162
"625",3132,250,5,48,21,11,32,15,7,14,31,18,0,27,6,6,9,3132,0.648732231,0.664473580104167,0.675075793238095,0.698773254,0.66974768375,0.6723144366,0.578931984285714,0.658073192857143,0.676814325451613,0.652591549555556,NA,0.637864493296296,0.6682738375,0.6827621755,0.595486781666667,0.657938985077267,0.56041246357319,0.56834266054047,0.190258751902588,0.650318385042677,0.536261491317671,0.418569254185693,0.716685330347145,0.67842605156038,0.676328502415459,0.579710144927536,0.567765567765568,0.32967032967033,0,0.721732157177225,0.664451827242525,0.809716599190283,0.705882352941177,0.655708237057518
"626",3137,245,9,45,27,13,24,11,6,13,35,35,2,11,5,2,7,3137,0.665784009222222,0.659538912622222,0.675258408814815,0.676411455538462,0.646725436458333,0.662257853545455,0.674776121666667,0.656201831307692,0.650087107285714,0.661748914114286,0.8090506795,0.647099468272727,0.6193535914,0.663817218,0.655365165428571,0.657991660128786,0.549204214301726,0.569249976409787,0.342465753424658,0.60967348597751,0.689479060265577,0.494672754946728,0.537513997760358,0.497512437810945,0.579710144927536,0.538302277432712,0.641025641025641,0.641025641025641,0.56980056980057,0.294039026998129,0.553709856035437,0.269905533063428,0.549019607843137,0.668231744878478
"627",3128,254,14,46,20,9,36,15,6,13,22,31,4,23,6,5,4,3128,0.652666610714286,0.657759586130435,0.6805492298,0.612131528888889,0.661773045111111,0.6835037446,0.649833033833333,0.638572394615385,0.631366300227273,0.661403374483871,0.6286177015,0.657144113217391,0.697494674333333,0.6619477418,0.66401144,0.658216126922315,0.569379062990361,0.567616807845016,0.532724505327245,0.623221785665899,0.510725229826353,0.342465753424658,0.806270996640538,0.67842605156038,0.579710144927536,0.538302277432712,0.402930402930403,0.567765567765568,1.13960113960114,0.614808874632451,0.664451827242525,0.67476383265857,0.313725490196078,0.655918301283687
"628",3144,238,12,39,19,15,26,17,5,6,37,29,3,17,5,2,6,3144,0.643571327333333,0.672762796923077,0.660133930578947,0.668019123466667,0.673816519153846,0.610131392470588,0.6239847632,0.647449583833333,0.657543987621622,0.661967356310345,0.644933678333333,0.652766092588235,0.680398503,0.6999441575,0.6613896455,0.658115988527036,0.533512665321677,0.570520218626832,0.45662100456621,0.528383687847175,0.485188968335036,0.570776255707762,0.582306830907055,0.768882858435097,0.483091787439614,0.248447204968944,0.677655677655678,0.531135531135531,0.854700854700855,0.45442395081529,0.553709856035437,0.269905533063428,0.470588235294118,0.657254190520889
"629",3099,283,25,47,23,14,28,17,5,15,36,33,3,19,8,3,7,3099,0.65521546472,0.654510107,0.672883657826087,0.636765230857143,0.663070599035714,0.638043619823529,0.7114375716,0.648510817066667,0.670996907944444,0.663430124939394,0.638429164333333,0.660771082210526,0.65431561475,0.675771245,0.714863704571429,0.657905305022265,0.634386908764851,0.562354375802975,0.951293759512938,0.636770085354288,0.587334014300306,0.532724505327245,0.627099664053751,0.768882858435097,0.483091787439614,0.62111801242236,0.659340659340659,0.604395604395604,0.854700854700855,0.507885592087677,0.8859357696567,0.404858299595142,0.549019607843137,0.663934327445218
"630",3126,256,17,50,13,14,28,9,8,12,39,34,3,20,4,2,3,3126,0.656686622470588,0.65768797886,0.610815994615385,0.670230360714286,0.655249003857143,0.669366842555556,0.63480139975,0.663779117666667,0.67912978925641,0.661736404852941,0.630757766,0.66150957005,0.69687768175,0.6077532625,0.637351661666667,0.658046973083173,0.573862362698946,0.567253881497289,0.646879756468798,0.677414984419455,0.33197139938713,0.532724505327245,0.627099664053751,0.407055630936228,0.772946859903382,0.496894409937888,0.714285714285714,0.622710622710623,0.854700854700855,0.534616412723871,0.44296788482835,0.269905533063428,0.235294117647059,0.652915563771043
"631",3105,277,12,45,20,16,28,10,10,15,46,31,3,24,5,7,5,3105,0.649810020416667,0.641277793555556,0.67226173115,0.6861601550625,0.66392600775,0.6316102147,0.6754440487,0.656573909,0.644363850086957,0.650214472387097,0.654229941,0.669051757916667,0.6504059772,0.605051251142857,0.6071774648,0.658594435385507,0.620937009639094,0.563443154846155,0.45662100456621,0.60967348597751,0.510725229826353,0.60882800608828,0.627099664053751,0.452284034373587,0.966183574879227,0.62111801242236,0.842490842490842,0.567765567765568,0.854700854700855,0.641539695268645,0.553709856035437,0.944669365721997,0.392156862745098,0.650503906324553
"632",3144,238,13,38,16,12,22,7,4,20,27,32,1,25,5,5,11,3144,0.625536968384615,0.6550408775,0.68194839175,0.669898049583333,0.657700105045455,0.673489359857143,0.62964170425,0.63109509875,0.637134771111111,0.63506929803125,0.578446127,0.67078218964,0.720784556,0.663917738,0.707704155181818,0.658392340116094,0.533512665321677,0.570520218626832,0.494672754946728,0.514835388158786,0.408580183861083,0.45662100456621,0.492721164613662,0.316598824061511,0.386473429951691,0.82815734989648,0.494505494505494,0.586080586080586,0.284900284900285,0.668270515904838,0.553709856035437,0.67476383265857,0.862745098039216,0.655879292672315
"633",3140,242,17,42,18,19,32,6,3,11,32,26,0,20,4,5,7,3140,0.639034256823529,0.676921904547619,0.6836638175,0.645211654789474,0.66591593834375,0.666528639,0.616964648,0.707672864454545,0.642256537375,0.647919302307692,NA,0.64786586465,0.647518941,0.6352477422,0.646650076714286,0.658093334381529,0.542479264738848,0.569794365931378,0.646879756468798,0.569028586912342,0.459652706843718,0.722983257229832,0.716685330347145,0.271370420624152,0.289855072463768,0.455486542443064,0.586080586080586,0.476190476190476,0,0.534616412723871,0.44296788482835,0.67476383265857,0.549019607843137,0.654955156264707
"634",3139,243,13,39,18,16,20,12,4,9,32,32,1,29,5,5,8,3139,0.658631283307692,0.651196660102564,0.678089070611111,0.65606614075,0.66201534435,0.68101651525,0.64478898025,0.660188393111111,0.67731505840625,0.64544835403125,0.598346618,0.644612126862069,0.6894784568,0.6319592788,0.647551657375,0.658127234544441,0.544720914593141,0.569612902757514,0.494672754946728,0.528383687847175,0.459652706843718,0.60882800608828,0.447928331466965,0.542740841248304,0.386473429951691,0.372670807453416,0.586080586080586,0.586080586080586,0.284900284900285,0.775193798449612,0.553709856035437,0.67476383265857,0.627450980392157,0.655113595867136
"635",3147,235,8,44,26,16,25,13,3,13,17,36,2,18,6,3,5,3147,0.633736941375,0.646754746681818,0.664996479807692,0.68181190375,0.63534982204,0.636323791307692,0.668930074,0.717641168692308,0.667465295764706,0.643270812638889,0.6842928115,0.671943144055556,0.711593607333333,0.603242003333333,0.7093612312,0.658103595253893,0.526787715758798,0.571064608148422,0.30441400304414,0.596125186289121,0.663942798774259,0.60882800608828,0.559910414333707,0.587969244685663,0.289855072463768,0.538302277432712,0.311355311355311,0.659340659340659,0.56980056980057,0.481154771451484,0.664451827242525,0.404858299595142,0.392156862745098,0.665114255565355
"636",3130,252,21,49,24,7,19,10,7,9,31,35,0,26,5,7,2,3130,0.649531218190476,0.676070631979592,0.666299242916667,0.714084649142857,0.669190962473684,0.6386738579,0.668896337571429,0.679695831444444,0.670916857322581,0.659295783771429,NA,0.642181730653846,0.7028683524,0.669039282,0.6324257925,0.657563306768051,0.564895763281775,0.567979734192743,0.799086757990868,0.663866684731066,0.612870275791624,0.266362252663623,0.425531914893617,0.452284034373587,0.676328502415459,0.372670807453416,0.567765567765568,0.641025641025641,0,0.695001336541032,0.553709856035437,0.944669365721997,0.156862745098039,0.667083609304786
"637",3126,256,7,40,24,15,36,11,4,13,37,30,2,19,4,3,11,3126,0.597966363428571,0.6666923351,0.654502942416667,0.639830662266667,0.661499877361111,0.700579431454545,0.6709516745,0.663886344846154,0.665801839108108,0.6594817054,0.6858864075,0.670843374578947,0.66543462125,0.669214413666667,0.658303754,0.657844877470569,0.573862362698946,0.567253881497289,0.266362252663623,0.541931987535564,0.612870275791624,0.570776255707762,0.806270996640538,0.497512437810945,0.386473429951691,0.538302277432712,0.677655677655678,0.549450549450549,0.56980056980057,0.507885592087677,0.44296788482835,0.404858299595142,0.862745098039216,0.662058383125163
"638",3115,267,25,37,23,4,16,20,8,19,37,34,1,23,7,8,5,3115,0.64245099124,0.663300852378378,0.653343436304348,0.64411418775,0.6470434481875,0.66226147575,0.648514888625,0.665377165315789,0.658682849108108,0.676231332088235,0.657160346,0.656130307695652,0.650530402571429,0.674535998125,0.708223489,0.657986206974639,0.598520511096167,0.56525778658479,0.951293759512938,0.501287088470397,0.587334014300306,0.15220700152207,0.358342665173572,0.904568068747173,0.772946859903382,0.786749482401656,0.677655677655678,0.622710622710623,0.284900284900285,0.614808874632451,0.775193798449612,1.07962213225371,0.392156862745098,0.660526744675963
"639",3114,268,11,42,23,13,20,15,5,12,33,38,4,26,1,8,17,3114,0.655814638181818,0.645985710595238,0.644006505956522,0.673145206846154,0.63011953975,0.662626127466667,0.679894881,0.65731207575,0.644115420424242,0.671536338368421,0.6952003085,0.654101864653846,0.73389748,0.653018371875,0.676264592176471,0.658352868004175,0.60076216095046,0.565076323410927,0.418569254185693,0.569028586912342,0.587334014300306,0.494672754946728,0.447928331466965,0.67842605156038,0.483091787439614,0.496894409937888,0.604395604395604,0.695970695970696,1.13960113960114,0.695001336541032,0.110741971207087,1.07962213225371,1.33333333333333,0.665135937436292
"640",3137,245,12,55,16,12,26,10,3,16,39,26,1,19,2,1,7,3137,0.628188384166667,0.649844578527273,0.670751448,0.680979319166667,0.638630121961538,0.6406345169,0.704103920333333,0.6521628808125,0.6767091,0.694226218307692,0.567872601,0.660125106052632,0.660538221,0.72616907,0.676646766571429,0.657885789115397,0.549204214301726,0.569249976409787,0.45662100456621,0.745156482861401,0.408580183861083,0.45662100456621,0.582306830907055,0.452284034373587,0.289855072463768,0.662525879917184,0.714285714285714,0.476190476190476,0.284900284900285,0.507885592087677,0.221483942414175,0.134952766531714,0.549019607843137,0.661838816853315
"641",3128,254,17,45,28,12,17,17,10,16,32,23,1,30,2,0,4,3128,0.654666089764706,0.658608479444444,0.680777015321429,0.642012516583333,0.646598648294118,0.624891705647059,0.667024184,0.635498548375,0.678719181875,0.630694361304348,0.76576711,0.669876135166667,0.564579872,NA,0.65869454025,0.658256801018542,0.569379062990361,0.567616807845016,0.646879756468798,0.60967348597751,0.715015321756895,0.45662100456621,0.380739081746921,0.768882858435097,0.966183574879227,0.662525879917184,0.586080586080586,0.421245421245421,0.284900284900285,0.801924619085806,0.221483942414175,0,0.313725490196078,0.655600599144722
"642",3111,271,18,47,22,17,24,22,7,13,25,26,4,31,2,5,8,3111,0.642750680222222,0.664665279531915,0.670116857590909,0.646714897529412,0.679669626958333,0.631565859318182,0.707128941,0.647803116846154,0.61593943964,0.644170627115385,0.65354101925,0.655712169387097,0.6960525345,0.6660811624,0.640167707125,0.658569279787528,0.607487110513338,0.564531933889337,0.684931506849315,0.636770085354288,0.561797752808989,0.646879756468798,0.537513997760358,0.995024875621891,0.676328502415459,0.538302277432712,0.457875457875458,0.476190476190476,1.13960113960114,0.828655439721999,0.221483942414175,0.67476383265857,0.627450980392157,0.657471994560974
"643",3140,242,12,38,23,16,17,14,6,14,28,39,1,19,7,6,2,3140,0.647090420083333,0.667582138026316,0.628901430608696,0.6379812979375,0.661069554470588,0.636458036,0.708828434,0.694249189142857,0.644091649642857,0.654495907692308,0.616940297,0.679705442473684,0.689121952571429,0.608992122666667,0.6016035045,0.658332947547771,0.542479264738848,0.569794365931378,0.45662100456621,0.514835388158786,0.587334014300306,0.60882800608828,0.380739081746921,0.633197648123021,0.579710144927536,0.579710144927536,0.512820512820513,0.714285714285714,0.284900284900285,0.507885592087677,0.775193798449612,0.809716599190283,0.156862745098039,0.651807425121082
"644",3122,260,18,40,11,17,27,10,8,14,35,40,1,26,7,5,1,3122,0.640028790111111,0.66051553935,0.663500834181818,0.640836041294118,0.646689028925926,0.6529506461,0.644811163625,0.661223877857143,0.649041493342857,0.64461317725,0.693590624,0.679384123961538,0.719551348,0.6735371102,0.655644551,0.658361970175849,0.582828962116117,0.566528028801835,0.684931506849315,0.541931987535564,0.280898876404494,0.646879756468798,0.604703247480403,0.452284034373587,0.772946859903382,0.579710144927536,0.641025641025641,0.732600732600733,0.284900284900285,0.695001336541032,0.775193798449612,0.67476383265857,0.0784313725490196,0.661727889946634
"645",3133,249,15,36,24,15,31,15,2,13,30,38,0,19,1,7,3,3133,0.6651732568,0.645270438055556,0.658751609916667,0.700236383133333,0.66140340383871,0.642670246866667,0.688042554,0.662164373307692,0.650927287033333,0.66081201031579,NA,0.669890198421053,0.5034495,0.659650717714286,0.644137617333333,0.658089915993297,0.558170813718897,0.568524123714333,0.570776255707762,0.487738788782008,0.612870275791624,0.570776255707762,0.694288913773796,0.67842605156038,0.193236714975845,0.538302277432712,0.549450549450549,0.695970695970696,0,0.507885592087677,0.110741971207087,0.944669365721997,0.235294117647059,0.65089854262403
"646",3131,251,15,49,20,17,23,12,9,17,19,31,1,25,2,2,9,3131,0.6158747512,0.650112394265306,0.6785283255,0.648767862470588,0.649721211869565,0.633060037916667,0.619882587777778,0.682664680176471,0.707232514105263,0.651427441967742,0.721651484,0.63830830244,0.648733288,0.655938455,0.664295292444444,0.658431039467902,0.562654113427483,0.568161197366606,0.570776255707762,0.663866684731066,0.510725229826353,0.646879756468798,0.51511758118701,0.542740841248304,0.869565217391304,0.703933747412008,0.347985347985348,0.567765567765568,0.284900284900285,0.668270515904838,0.221483942414175,0.269905533063428,0.705882352941177,0.657746575275588
"647",3154,228,16,39,17,13,19,8,6,10,32,32,3,13,3,9,8,3154,0.6577917105,0.647498229948718,0.659830978,0.669081911461539,0.663317448,0.653173375375,0.676745456,0.6572833298,0.65824809259375,0.68883368434375,0.685597087,0.611746328230769,0.690478297666667,0.553471241888889,0.63377520925,0.658361258925809,0.511096166778749,0.572334850365467,0.60882800608828,0.528383687847175,0.4341164453524,0.494672754946728,0.425531914893617,0.361827227498869,0.579710144927536,0.41407867494824,0.586080586080586,0.586080586080586,0.854700854700855,0.347500668270516,0.332225913621262,1.21457489878543,0.627450980392157,0.653791492003939
"648",3135,247,19,39,19,14,30,14,8,13,29,31,2,14,3,7,5,3135,0.667854649368421,0.645237031666667,0.665440118210526,0.675970335857143,0.680909756633333,0.652591991428571,0.59073449875,0.633679496846154,0.665468254689655,0.672107910483871,0.545379082,0.664921666071429,0.635714877666667,0.632648548571429,0.6490054018,0.658137925363636,0.553687514010312,0.56888705006206,0.722983257229832,0.528383687847175,0.485188968335036,0.532724505327245,0.671892497200448,0.633197648123021,0.772946859903382,0.538302277432712,0.531135531135531,0.567765567765568,0.56980056980057,0.374231488906709,0.332225913621262,0.944669365721997,0.392156862745098,0.645177574669591
"649",3139,243,11,39,25,20,18,5,2,19,42,29,4,13,7,3,6,3139,0.694225982090909,0.659300644641026,0.651660228,0.6536480199,0.633797095833333,0.6644956396,0.593138645,0.664626003684211,0.674104265452381,0.640708439034483,0.69254047725,0.646057159230769,0.642699479571429,0.722922085666667,0.608358946833333,0.658243419453966,0.544720914593141,0.569612902757514,0.418569254185693,0.528383687847175,0.638406537282942,0.76103500761035,0.403135498320269,0.226142017186793,0.193236714975845,0.786749482401656,0.769230769230769,0.531135531135531,1.13960113960114,0.347500668270516,0.775193798449612,0.404858299595142,0.470588235294118,0.656152207452569
"650",3130,252,17,38,23,7,27,16,7,19,30,30,3,23,6,2,4,3130,0.660576647941176,0.647369953368421,0.672261590565217,0.657838562857143,0.652060370222222,0.6469939290625,0.662077816,0.660103908421053,0.660230256,0.681323758833333,0.607003194666667,0.654626184565217,0.634814591166667,0.5670402145,0.70072349275,0.658135373586581,0.564895763281775,0.567979734192743,0.646879756468798,0.514835388158786,0.587334014300306,0.266362252663623,0.604703247480403,0.723654454997739,0.676328502415459,0.786749482401656,0.549450549450549,0.549450549450549,0.854700854700855,0.614808874632451,0.664451827242525,0.269905533063428,0.313725490196078,0.651002964727974
"651",3132,250,13,41,25,11,25,11,5,11,31,33,4,20,7,5,8,3132,0.629327365153846,0.651229523365854,0.64936604716,0.634168183181818,0.6613152124,0.642091651545455,0.6344555488,0.681718270818182,0.622656078645161,0.673154349909091,0.66779773875,0.66433060205,0.635148696428571,0.6161669024,0.665552006375,0.658742066452107,0.56041246357319,0.56834266054047,0.494672754946728,0.555480287223953,0.638406537282942,0.418569254185693,0.559910414333707,0.497512437810945,0.483091787439614,0.455486542443064,0.567765567765568,0.604395604395604,1.13960113960114,0.534616412723871,0.775193798449612,0.67476383265857,0.627450980392157,0.648565211798865
"652",3146,236,14,43,23,12,26,14,5,8,26,30,2,19,7,2,5,3146,0.659156034357143,0.653511143651163,0.657158192826087,0.635658572416667,0.667611898,0.646657254,0.7440787104,0.69738014075,0.651677287576923,0.680485368066667,0.6255483745,0.661156068,0.670276493714286,0.671208044,0.6673395,0.657832130005722,0.529029365613091,0.570883144974559,0.532724505327245,0.582576886600732,0.587334014300306,0.45662100456621,0.582306830907055,0.633197648123021,0.483091787439614,0.331262939958592,0.476190476190476,0.549450549450549,0.56980056980057,0.507885592087677,0.775193798449612,0.269905533063428,0.392156862745098,0.665926872150596
"653",3131,251,14,37,14,16,18,15,8,15,33,32,0,27,5,4,13,3131,0.680335409,0.666562325,0.611982121142857,0.68947154025,0.675660462222222,0.659531062866667,0.678086937875,0.633493578,0.665149651060606,0.67235413075,NA,0.665519153518519,0.6665883178,0.645316141,0.694757460846154,0.657526452462791,0.562654113427483,0.568161197366606,0.532724505327245,0.501287088470397,0.357507660878447,0.60882800608828,0.403135498320269,0.67842605156038,0.772946859903382,0.62111801242236,0.604395604395604,0.586080586080586,0,0.721732157177225,0.553709856035437,0.539811066126856,1.01960784313726,0.664629163666573
"654",3130,252,21,43,25,20,23,13,4,8,30,27,1,22,4,5,6,3130,0.659313249476191,0.669522373860465,0.62907052208,0.64758345745,0.678404559956522,0.679412743615385,0.6731982515,0.605602762375,0.640876226466667,0.618912371592593,0.797901569,0.657273236772727,0.67792579025,0.6309127534,0.625279665333333,0.658710823148243,0.564895763281775,0.567979734192743,0.799086757990868,0.582576886600732,0.638406537282942,0.76103500761035,0.51511758118701,0.587969244685663,0.386473429951691,0.331262939958592,0.549450549450549,0.494505494505494,0.284900284900285,0.588078053996258,0.44296788482835,0.67476383265857,0.470588235294118,0.659412635541925
"655",3154,228,10,39,15,12,17,14,6,16,22,29,2,24,8,5,9,3154,0.6715162346,0.640174624897436,0.641046920866667,0.678671244083333,0.614107227235294,0.680452710285714,0.647905381333333,0.6417732935,0.648347302090909,0.664610429551724,0.6753651655,0.664797635041667,0.623934908375,0.656863271,0.665176786888889,0.658590714177869,0.511096166778749,0.572334850365467,0.380517503805175,0.528383687847175,0.383043922369765,0.45662100456621,0.380739081746921,0.633197648123021,0.579710144927536,0.662525879917184,0.402930402930403,0.531135531135531,0.56980056980057,0.641539695268645,0.8859357696567,0.67476383265857,0.705882352941177,0.654316209016664
"656",3126,256,12,61,22,22,18,13,4,13,22,37,1,14,4,4,9,3126,0.647325686166667,0.672755608032787,0.639994844772727,0.6629165425,0.675279035833333,0.675508661076923,0.7126058805,0.655074791769231,0.635659668272727,0.66921551227027,0.570176944,0.648802688142857,0.632149873,0.63923725575,0.677258204,0.657873179034869,0.573862362698946,0.567253881497289,0.45662100456621,0.826446280991736,0.561797752808989,0.837138508371385,0.403135498320269,0.587969244685663,0.386473429951691,0.538302277432712,0.402930402930403,0.677655677655678,0.284900284900285,0.374231488906709,0.44296788482835,0.539811066126856,0.705882352941177,0.654264079739168
"657",3123,259,13,38,25,17,18,13,7,19,35,30,2,25,5,6,6,3123,0.680309907153846,0.657679893552632,0.67907978436,0.662802047176471,0.657250894555556,0.679507887461538,0.613575778857143,0.656847254105263,0.680108337828571,0.640601437566667,0.7190716085,0.63227165908,0.6854654666,0.648199637333333,0.727951170166667,0.657826983747999,0.580587312261825,0.566709491975698,0.494672754946728,0.514835388158786,0.638406537282942,0.646879756468798,0.403135498320269,0.587969244685663,0.676328502415459,0.786749482401656,0.641025641025641,0.549450549450549,0.56980056980057,0.668270515904838,0.553709856035437,0.809716599190283,0.470588235294118,0.668048184286512
"658",3134,248,10,42,24,11,24,15,4,14,25,28,1,26,12,5,7,3134,0.6709844309,0.646744961047619,0.670351328208333,0.628472921454545,0.670527943291667,0.6559260056,0.6622208595,0.646357665714286,0.65405854584,0.644436747,0.661741004,0.653559933423077,0.649678302833333,0.707221617,0.708487681,0.658270115398213,0.555929163864604,0.568705586888197,0.380517503805175,0.569028586912342,0.612870275791624,0.418569254185693,0.537513997760358,0.67842605156038,0.386473429951691,0.579710144927536,0.457875457875458,0.512820512820513,0.284900284900285,0.695001336541032,1.32890365448505,0.67476383265857,0.549019607843137,0.662051329787524
"659",3124,258,13,51,17,24,24,12,3,21,26,25,0,25,1,7,9,3124,0.651830819,0.662798700686275,0.655350136,0.659352003625,0.644799348916667,0.655280204416667,0.640900832333333,0.673418866666667,0.665818204153846,0.6429136352,NA,0.65597898788,0.636254997,0.689755511142857,0.706768457666667,0.658005884846991,0.578345662407532,0.566890955149562,0.494672754946728,0.690963284107844,0.4341164453524,0.91324200913242,0.537513997760358,0.542740841248304,0.289855072463768,0.869565217391304,0.476190476190476,0.457875457875458,0,0.668270515904838,0.110741971207087,0.944669365721997,0.705882352941177,0.660087193191998
"660",3125,257,18,46,17,19,26,17,5,16,30,27,0,20,3,4,9,3125,0.664968686,0.662930152586957,0.680784212941177,0.653563551684211,0.685508319423077,0.670068273411765,0.6283179364,0.661671926125,0.6600373108,0.657954568777778,NA,0.62255159345,0.614296836333333,0.67418347525,0.642126352111111,0.6579618390704,0.576104012553239,0.567072418323425,0.684931506849315,0.623221785665899,0.4341164453524,0.722983257229832,0.582306830907055,0.768882858435097,0.483091787439614,0.662525879917184,0.549450549450549,0.494505494505494,0,0.534616412723871,0.332225913621262,0.539811066126856,0.705882352941177,0.655640228235315
